time, In Broadcast Pkts,In Octets,Out Octets,In Discards,In Errors,Out Broadcast Pkts,Out Discards,Out Errors,host
Thu 05/19/2011 03:20,0.036666667,10440.82667,2263171.227,0,0,184.3766667,0,0,netprobe.acme.com
Thu 05/19/2011 03:25,0.05,9497.546667,377670.96,0,0,186.31,0,0,netprobe.acme.com
Thu 05/19/2011 03:30,0.023333333,7355.306667,460342.6933,0,0,187.1933333,0,0,netprobe.acme.com
Thu 05/19/2011 03:35,0.03,9010.32,382979.5733,0,0,188.7933333,0,0,netprobe.acme.com
Thu 05/19/2011 03:40,0.05,9232.986667,384066.8267,0,0,187.7433333,0,0,netprobe.acme.com
Thu 05/19/2011 03:45,0.036666667,8810.346667,351999.8133,0,0,182.5766667,0,0,netprobe.acme.com
Thu 05/19/2011 03:50,0.023333333,8470.48,457625.5467,0,0,181.7666667,0,0,netprobe.acme.com
Thu 05/19/2011 03:55,0.043333333,9246.64,362011.6267,0,0,184.4,0,0,netprobe.acme.com
Thu 05/19/2011 04:00,0.046666667,8903.6,372822.16,0,0,184.74,0,0,netprobe.acme.com
Thu 05/19/2011 04:05,0.02,7974.666667,715441.5467,0,0,180.94,0,0,netprobe.acme.com
Thu 05/19/2011 04:10,0.046666667,10882.42667,3936340.08,0,0,181.53,0,0,netprobe.acme.com
Thu 05/19/2011 04:15,0.043333333,8091.226667,3982294.453,0,0,183.5866667,0,0,netprobe.acme.com
Thu 05/19/2011 04:20,0.023333333,8013.52,1932437.413,0,0,183.3266667,0,0,netprobe.acme.com
Thu 05/19/2011 04:25,0.036666667,8438.186667,378769.2267,0,0,186.7366667,0,0,netprobe.acme.com
Thu 05/19/2011 04:30,0.036666667,9548.293333,418844.2667,0,0,186.5433333,0,0,netprobe.acme.com
Thu 05/19/2011 04:35,0.06,15260.21333,379769.0133,0,0,187.75,0,0,netprobe.acme.com
Thu 05/19/2011 04:40,0.02,8849.786667,381402.08,0,0,186.95,0,0,netprobe.acme.com
Thu 05/19/2011 04:45,0.043333333,11295.76,358013.7867,0,0,185.86,0,0,netprobe.acme.com
Thu 05/19/2011 04:50,0.046666667,8454.16,467592.1867,0,0,182.2666667,0,0,netprobe.acme.com
Thu 05/19/2011 04:55,0.006666667,9731.92,376971.2,0,0,185.09,0,0,netprobe.acme.com
Thu 05/19/2011 05:00,0.036666667,8211.386667,427856.56,0,0,184.3233333,0,0,netprobe.acme.com
Thu 05/19/2011 05:05,0.05,8083.68,362723.84,0,0,184.85,0,0,netprobe.acme.com
Thu 05/19/2011 05:10,0.026666667,8525.04,441315.3067,0,0,182.7866667,0,0,netprobe.acme.com
Thu 05/19/2011 05:15,0.033333333,12635.92,4672365.04,0,0,185.4633333,0,0,netprobe.acme.com
Thu 05/19/2011 05:20,0.046666667,16850.10667,2489526.693,0,0,183.0633333,0,0,netprobe.acme.com
Thu 05/19/2011 05:25,0.046666667,32043.76,999856.7467,0,0,185.88,0,0,netprobe.acme.com
Thu 05/19/2011 05:30,0.016666667,7991.706667,470530.6667,0,0,186.5133333,0,0,netprobe.acme.com
Thu 05/19/2011 05:35,0.046666667,8294.88,372648.9067,0,0,187.2433333,0,0,netprobe.acme.com
Thu 05/19/2011 05:40,0.05,9437.386667,401890.96,0,0,186.8866667,0,0,netprobe.acme.com
Thu 05/19/2011 05:45,0.013333333,8854.32,375821.3067,0,0,188.1,0,0,netprobe.acme.com
Thu 05/19/2011 05:50,0.05,11807.68,448242.8533,0,0,185.5533333,0,0,netprobe.acme.com
Thu 05/19/2011 05:55,0.036666667,15004.88,404301.0933,0,0,184.2833333,0,0,netprobe.acme.com
Thu 05/19/2011 06:00,0.016666667,57743.76,384450.08,0,0,185.4333333,0,0,netprobe.acme.com
Thu 05/19/2011 06:05,0.053333333,11083.68,525832.72,0,0,184.5766667,0,0,netprobe.acme.com
Thu 05/19/2011 06:10,0.05,9073.306667,4666530.667,0,0,183.9666667,0,0,netprobe.acme.com
Thu 05/19/2011 06:15,0.02,31852.34667,4806149.04,0,0,184.2633333,0,0,netprobe.acme.com
Thu 05/19/2011 06:20,0.05,12029.25333,2249119.36,0,0,183.3,0,0,netprobe.acme.com
Thu 05/19/2011 06:25,0.043333333,8426.746667,362682,0,0,185.84,0,0,netprobe.acme.com
Thu 05/19/2011 06:30,0.033333333,10163.78667,434812.2667,0,0,179.0966667,0,0,netprobe.acme.com
Thu 05/19/2011 06:35,0.013333333,12908.18667,366224,0,0,175.9966667,0,0,netprobe.acme.com
Thu 05/19/2011 06:40,0.046666667,36231.2,421116.1867,0,0,175.4,0,0,netprobe.acme.com
Thu 05/19/2011 06:45,0.04,21288.96,356358.9867,0,0,177.8333333,0,0,netprobe.acme.com
Thu 05/19/2011 06:50,0.043333333,10254.34667,493217.2,0,0,175.47,0,0,netprobe.acme.com
Thu 05/19/2011 06:55,0.013333333,8300.88,363238.8,0,0,178.2266667,0,0,netprobe.acme.com
Thu 05/19/2011 07:00,0.043333333,9214.213333,430368.6933,0,0,176.84,0,0,netprobe.acme.com
Thu 05/19/2011 07:05,0.05,8071.733333,730044.64,0,0,176.55,0,0,netprobe.acme.com
Thu 05/19/2011 07:10,0.016666667,8174.906667,4772257.6,0,0,176.3266667,0,0,netprobe.acme.com
Thu 05/19/2011 07:15,0.046666667,9302.053333,5034429.493,0,0,176.8566667,0,0,netprobe.acme.com
Thu 05/19/2011 07:20,0.04,7937.28,2262156.587,0,0,176.12,0,0,netprobe.acme.com
Thu 05/19/2011 07:25,0.033333333,8289.68,355111.2267,0,0,177.4633333,0,0,netprobe.acme.com
Thu 05/19/2011 07:30,0.026666667,8129.306667,430756.2133,0,0,183.8,0,0,netprobe.acme.com
Thu 05/19/2011 07:35,0.043333333,8837.093333,363628.6667,0,0,189.9966667,0,0,netprobe.acme.com
Thu 05/19/2011 07:40,0.06,8269.093333,410907.1733,0,0,190.0266667,0,0,netprobe.acme.com
Thu 05/19/2011 07:45,0.02,7743.013333,362841.9467,0,0,191.74,0,0,netprobe.acme.com
Thu 05/19/2011 07:50,0.056666667,9212.906667,463617.4933,0,0,185.1733333,0,0,netprobe.acme.com
Thu 05/19/2011 07:55,0.03986711,8266.817276,361880.8239,0,0,185.6611296,0,0,netprobe.acme.com
Thu 05/19/2011 08:00,0.056856187,10092.70903,388597.3779,0,0,184.9632107,0,0,netprobe.acme.com
Thu 05/19/2011 08:05,0.016666667,7664.72,715573.2267,0,0,184.3633333,0,0,netprobe.acme.com
Thu 05/19/2011 08:10,0.07,11370.4,5142433.947,0,0,186.1,0,0,netprobe.acme.com
Thu 05/19/2011 08:15,0.046666667,8349.333333,5139347.84,0,0,187.37,0,0,netprobe.acme.com
Thu 05/19/2011 08:20,0.036666667,7108.853333,2280485.36,0,0,184.6466667,0,0,netprobe.acme.com
Thu 05/19/2011 08:25,0.043333333,10824.26667,388137.9733,0,0,187.5666667,0,0,netprobe.acme.com
Thu 05/19/2011 08:30,0.033333333,16987.22667,473953.3867,0,0,188.5033333,0,0,netprobe.acme.com
Thu 05/19/2011 08:35,0.043333333,8419.626667,399956.08,0,0,188.77,0,0,netprobe.acme.com
Thu 05/19/2011 08:40,0.01,8560.16,419764.6667,0,0,189.7733333,0,0,netprobe.acme.com
Thu 05/19/2011 08:45,0.046666667,10691.68,409035.6267,0,0,192.37,0,0,netprobe.acme.com
Thu 05/19/2011 08:50,0.053333333,7983.306667,481533.2533,0,0,185.61,0,0,netprobe.acme.com
Thu 05/19/2011 08:55,0,30747.78667,446127.3067,0,0,187.4433333,0,0,netprobe.acme.com
Thu 05/19/2011 09:00,0.04,28002.50667,827621.9467,0,0,184.5633333,0,0,netprobe.acme.com
Thu 05/19/2011 09:05,0.053333333,31656.37333,1082539.733,0,0,187.9766667,0,0,netprobe.acme.com
Thu 05/19/2011 09:10,0.04,9580.213333,5729382.133,0,0,187.4233333,0,0,netprobe.acme.com
Thu 05/19/2011 09:15,0.03,9928.613333,5717910.587,0,0,187.7433333,0,0,netprobe.acme.com
Thu 05/19/2011 09:20,0.053333333,9746.64,2671129.413,0,0,187.1566667,0,0,netprobe.acme.com
Thu 05/19/2011 09:25,0.103333333,45728.96,435369.04,0,0,188.8366667,0,0,netprobe.acme.com
Thu 05/19/2011 09:30,0.003333333,14274.18667,453956.0267,0,0,187.4866667,0,0,netprobe.acme.com
Thu 05/19/2011 09:35,0.046666667,28866.29333,616199.3333,0,0,189.3966667,0,0,netprobe.acme.com
Thu 05/19/2011 09:40,0.04,47433.36,449148.96,0,0,191.0733333,0,0,netprobe.acme.com
Thu 05/19/2011 09:45,0.036666667,26766.13333,450468.4533,0,0,188.8066667,0,0,netprobe.acme.com
Thu 05/19/2011 09:50,0.02,15417.44,446788.5867,0,0,186.7833333,0,0,netprobe.acme.com
Thu 05/19/2011 09:55,0.05,23293.94667,487781.3867,0,0,186.26,0,0,netprobe.acme.com
Thu 05/19/2011 10:00,0.05,73632.50667,474715.3333,0,0,186.4266667,0,0,netprobe.acme.com
Thu 05/19/2011 10:05,0.03,15003.09333,155252604.9,0,0,178.2,71.97,0,netprobe.acme.com
Thu 05/19/2011 10:10,0.053333333,103873.7867,6088839.387,0,0,187.6633333,0,0,netprobe.acme.com
Thu 05/19/2011 10:15,0.05,29192.8,6037113.76,0,0,191.38,0,0,netprobe.acme.com
Thu 05/19/2011 10:20,0.03,17852.66667,9308161.333,0,0,186.19,0,0,netprobe.acme.com
Thu 05/19/2011 10:25,0.03,13360.48,2208267.867,0,0,189.2966667,0,0,netprobe.acme.com
Thu 05/19/2011 10:30,0.033333333,38039.25333,511939.4933,0,0,187.6,0,0,netprobe.acme.com
Thu 05/19/2011 10:35,0.05,8378.08,565555.8133,0,0,189.6633333,0,0,netprobe.acme.com
Thu 05/19/2011 10:40,0.023333333,16876.29333,245113703.7,0,0,186.7766667,446.1566667,0,netprobe.acme.com
Thu 05/19/2011 10:45,0.03,8441.093333,392450352.3,0,0,191.2533333,7.086666667,0,netprobe.acme.com
Thu 05/19/2011 10:50,0.053333333,26759.68,461959.76,0,0,191.1933333,0,0,netprobe.acme.com
Thu 05/19/2011 10:55,0.04,22251.68,2529634.187,0,0,188.4033333,0,0,netprobe.acme.com
Thu 05/19/2011 11:00,0.006666667,9621.253333,7448107.893,0,0,188.0866667,0,0,netprobe.acme.com
Thu 05/19/2011 11:05,0.046666667,11250.74667,4791718.88,0,0,187.38,0,0,netprobe.acme.com
Thu 05/19/2011 11:10,0.043333333,10156.96,1738171.28,0,0,190.3066667,0,0,netprobe.acme.com
Thu 05/19/2011 11:15,0.05,8407.786667,8166110.24,0,0,188.44,0,0,netprobe.acme.com
Thu 05/19/2011 11:20,0.013333333,15586.34667,8657968.56,0,0,189.11,0,0,netprobe.acme.com
Thu 05/19/2011 11:25,0.043333333,8693.493333,1787903.547,0,0,187.3933333,0,0,netprobe.acme.com
Thu 05/19/2011 11:30,0.036666667,10395.81333,67928056.53,0,0,184.7433333,54.23666667,0,netprobe.acme.com
Thu 05/19/2011 11:35,0.033333333,5073.226667,658890101.5,0,0,154.9533333,429.13,0,netprobe.acme.com
Thu 05/19/2011 11:40,0.033333333,7758.666667,718691677,0,0,168.3866667,270.2533333,0,netprobe.acme.com
Thu 05/19/2011 11:45,0.053333333,7707.12,520118504.9,0,0,168.58,638.0233333,0,netprobe.acme.com
Thu 05/19/2011 11:50,0.05,12474.66667,147776711.5,0,0,186.9866667,46.26,0,netprobe.acme.com
Thu 05/19/2011 11:55,0.046666667,15733.49333,227404888.3,0,0,188.6466667,172.26,0,netprobe.acme.com
Thu 05/19/2011 12:00,0.036666667,8594.346667,3325474.267,0,0,189.4433333,0,0,netprobe.acme.com
Thu 05/19/2011 12:05,0.053333333,7989.84,193389791.6,0,0,187.9766667,7.466666667,0,netprobe.acme.com
Thu 05/19/2011 12:10,0.036666667,12938.34667,5966931.813,0,0,188.81,0,0,netprobe.acme.com
Thu 05/19/2011 12:15,0.023333333,14827.70667,6116921.653,0,0,186.5233333,0,0,netprobe.acme.com
Thu 05/19/2011 12:20,0.043333333,12368,315754957.7,0,0,171.2133333,402.5566667,0,netprobe.acme.com
Thu 05/19/2011 12:25,0.053333333,10387.97333,562307602.6,0,0,179.3566667,508.63,0,netprobe.acme.com
Thu 05/19/2011 12:30,0.016666667,8966.293333,483262371.9,0,0,178.4533333,288.3833333,0,netprobe.acme.com
Thu 05/19/2011 12:35,0.036666667,12351.04,644026.32,0,0,186.0333333,0,0,netprobe.acme.com
Thu 05/19/2011 12:40,0.05,8108.106667,71792137.49,0,0,187.9833333,96.08666667,0,netprobe.acme.com
Thu 05/19/2011 12:45,0.043333333,8420.906667,480468.96,0,0,190.4066667,0,0,netprobe.acme.com
Thu 05/19/2011 12:50,0.013333333,12019.70667,2995901.04,0,0,187.8166667,0,0,netprobe.acme.com
Thu 05/19/2011 12:55,0.046666667,10865.78667,6689325.12,0,0,189.69,0,0,netprobe.acme.com
Thu 05/19/2011 13:00,0.043333333,8368.053333,484780.1067,0,0,190.11,0,0,netprobe.acme.com
Thu 05/19/2011 13:05,0.026666667,8766.053333,745938.88,0,0,186.4733333,0,0,netprobe.acme.com
Thu 05/19/2011 13:10,0.036666667,8469.306667,5997106.187,0,0,186.3366667,0,0,netprobe.acme.com
Thu 05/19/2011 13:15,0.04,8351.706667,5968599.467,0,0,188.8033333,0,0,netprobe.acme.com
Thu 05/19/2011 13:20,0.046666667,9846.586667,2885573.92,0,0,185.5566667,0,0,netprobe.acme.com
Thu 05/19/2011 13:25,0.02,8542.933333,435614.4,0,0,186.2166667,0,0,netprobe.acme.com
Thu 05/19/2011 13:30,0.04,8400.266667,475511.1467,0,0,186.6966667,0,0,netprobe.acme.com
Thu 05/19/2011 13:35,0.046666667,8344.933333,426388.3733,0,0,188.4233333,0,0,netprobe.acme.com
Thu 05/19/2011 13:40,0.013333333,14843.33333,454193.8133,0,0,174.8633333,0,0,netprobe.acme.com
Thu 05/19/2011 13:45,0.05,10506.77333,395754.3733,0,0,175.0133333,0,0,netprobe.acme.com
Thu 05/19/2011 13:50,0.066666667,13748.96,437146.96,0,0,172.6833333,0,0,netprobe.acme.com
Thu 05/19/2011 13:55,0.026666667,10059.30667,710701.28,0,0,175.98,0,0,netprobe.acme.com
Thu 05/19/2011 14:00,0.023333333,14690.93333,420672.3733,0,0,176.6333333,0,0,netprobe.acme.com
Thu 05/19/2011 14:05,0.043333333,13510.58667,690438.96,0,0,174.2266667,0,0,netprobe.acme.com
Thu 05/19/2011 14:10,0.043333333,10578.72,2922270.133,0,0,173.7066667,0,0,netprobe.acme.com
Thu 05/19/2011 14:15,0.01,12365.84,454151.68,0,0,176.64,0,0,netprobe.acme.com
Thu 05/19/2011 14:20,0.043333333,14609.2,408759.5733,0,0,175.52,0,0,netprobe.acme.com
Thu 05/19/2011 14:25,0.04,8859.2,398361.3333,0,0,173.5133333,0,0,netprobe.acme.com
Thu 05/19/2011 14:30,0.003333333,22323.01333,482308.08,0,0,176.32,0,0,netprobe.acme.com
Thu 05/19/2011 14:35,0.043333333,41751.86667,443705.12,0,0,174.2533333,0,0,netprobe.acme.com
Thu 05/19/2011 14:40,0.036666667,49018.96,713953.8933,0,0,183.6766667,0,0,netprobe.acme.com
Thu 05/19/2011 14:45,0.036666667,40659.65333,493236.9333,0,0,189.0466667,0,0,netprobe.acme.com
Thu 05/19/2011 14:50,0.01,82915.38667,466593.28,0,0,187.8833333,0,0,netprobe.acme.com
Thu 05/19/2011 14:55,0.043333333,129099.2533,533670.32,0,0,189.89,0,0,netprobe.acme.com
Thu 05/19/2011 15:00,0.036666667,53197.81333,445717.2267,0,0,191.72,0,0,netprobe.acme.com
Thu 05/19/2011 15:05,0.02,51261.94667,675631.2267,0,0,187.2633333,0,0,netprobe.acme.com
Thu 05/19/2011 15:10,0.033333333,65644.29333,5977423.76,0,0,188.12,0,0,netprobe.acme.com
Thu 05/19/2011 15:15,0.046666667,17078.42667,5814362.107,0,0,187.41,0,0,netprobe.acme.com
Thu 05/19/2011 15:20,0.043333333,9779.173333,2734981.12,0,0,178.3933333,0,0,netprobe.acme.com
Thu 05/19/2011 15:25,0.026666667,9806.346667,412788.6933,0,0,178.32,0,0,netprobe.acme.com
Thu 05/19/2011 15:30,0.046666667,19168.10667,526248.56,0,0,177.2966667,0,0,netprobe.acme.com
Thu 05/19/2011 15:35,0.053333333,12697.73333,402014.3733,0,0,177.6633333,0,0,netprobe.acme.com
Thu 05/19/2011 15:40,0.04,10761.41333,430692,0,0,173.99,0,0,netprobe.acme.com
Thu 05/19/2011 15:45,0.016666667,75204.93333,567582.6667,0,0,177.5533333,0,0,netprobe.acme.com
Thu 05/19/2011 15:50,0.046666667,13300.10667,446228.6133,0,0,176.31,0,0,netprobe.acme.com
Thu 05/19/2011 15:55,0.046666667,15214.21333,447932.08,0,0,175.7966667,0,0,netprobe.acme.com
Thu 05/19/2011 16:00,0.026666667,10176.93333,432422.7733,0,0,178.2766667,0,0,netprobe.acme.com
Thu 05/19/2011 16:05,0.03,46649.86667,862504,0,0,176.2066667,0,0,netprobe.acme.com
Thu 05/19/2011 16:10,0.046666667,31384.98667,5764135.92,0,0,177.1966667,0,0,netprobe.acme.com
Thu 05/19/2011 16:15,0.036666667,9620.533333,5762736,0,0,176.1166667,0,0,netprobe.acme.com
Thu 05/19/2011 16:20,0.026666667,9788.933333,2644824.187,0,0,184.2166667,0,0,netprobe.acme.com
Thu 05/19/2011 16:25,0.033333333,16554.13333,516932.6133,0,0,187.59,0,0,netprobe.acme.com
Thu 05/19/2011 16:30,0.04,8827.28,623550.16,0,0,190.9833333,0,0,netprobe.acme.com
Thu 05/19/2011 16:35,0.036666667,8333.306667,725308.4533,0,0,185.3,0,0,netprobe.acme.com
Thu 05/19/2011 16:40,0.016666667,8727.146667,628386.96,0,0,184.79,0,0,netprobe.acme.com
Thu 05/19/2011 16:45,0.043333333,8184.106667,427713.0133,0,0,186.9033333,0,0,netprobe.acme.com
Thu 05/19/2011 16:50,0.046666667,8708.96,480429.8667,0,0,185.2333333,0,0,netprobe.acme.com
Thu 05/19/2011 16:55,0.02,13130.48,499041.7333,0,0,183.9633333,0,0,netprobe.acme.com
Thu 05/19/2011 17:00,0.026666667,8383.893333,406156.0533,0,0,185.49,0,0,netprobe.acme.com
Thu 05/19/2011 17:05,0.07,15297.54667,1005204.8,0,0,185.66,0,0,netprobe.acme.com
Thu 05/19/2011 17:10,0.066666667,14260,5579440.133,0,0,186.3166667,0,0,netprobe.acme.com
Thu 05/19/2011 17:15,0.016666667,15136.8,5342045.92,0,0,184.94,0,0,netprobe.acme.com
Thu 05/19/2011 17:20,0.046666667,15963.94667,2319396.907,0,0,187.5833333,0,0,netprobe.acme.com
Thu 05/19/2011 17:25,0.046666667,15124.69333,436748.96,0,0,187.9433333,0,0,netprobe.acme.com
Thu 05/19/2011 17:30,0.02,8901.626667,425027.68,0,0,189.4966667,0,0,netprobe.acme.com
Thu 05/19/2011 17:35,0.026666667,9780.613333,405164.8267,0,0,185.4666667,0,0,netprobe.acme.com
Thu 05/19/2011 17:40,0.043333333,14995.38667,438282.6667,0,0,184.49,0,0,netprobe.acme.com
Thu 05/19/2011 17:45,0.036666667,14279.01333,406638.8533,0,0,184.4533333,0,0,netprobe.acme.com
Thu 05/19/2011 17:50,0.023333333,14767.14667,454528.24,0,0,184.4733333,0,0,netprobe.acme.com
Thu 05/19/2011 17:55,0.026666667,20319.57333,420657.7333,0,0,185.2833333,0,0,netprobe.acme.com
Thu 05/19/2011 18:00,0.04,14621.38667,432584.16,0,0,183.5733333,0,0,netprobe.acme.com
Thu 05/19/2011 18:05,0.043333333,52137.89333,678247.8133,0,0,184.6466667,0,0,netprobe.acme.com
Thu 05/19/2011 18:10,0.016666667,19291.78667,5286195.573,0,0,183.33,0,0,netprobe.acme.com
Thu 05/19/2011 18:15,0.03,15289.94667,5342653.733,0,0,182.8966667,0,0,netprobe.acme.com
Thu 05/19/2011 18:20,0.043333333,15414.16,2483464.187,0,0,186.11,0,0,netprobe.acme.com
Thu 05/19/2011 18:25,0.026666667,14762.29333,488598.8267,0,0,186.0366667,0,0,netprobe.acme.com
Thu 05/19/2011 18:30,0.016666667,14379.97333,425002.3733,0,0,188.1966667,0,0,netprobe.acme.com
Thu 05/19/2011 18:35,0.04,14470.66667,450616.1333,0,0,185.06,0,0,netprobe.acme.com
Thu 05/19/2011 18:40,0.043333333,19271.09333,401274.96,0,0,185.27,0,0,netprobe.acme.com
Thu 05/19/2011 18:45,0.01,15995.92,603179.3067,0,0,184.2433333,0,0,netprobe.acme.com
Thu 05/19/2011 18:50,0.04,15020.77333,428424.5867,0,0,181.9733333,0,0,netprobe.acme.com
Thu 05/19/2011 18:55,0.04,17455.92,402714.56,0,0,185.1133333,0,0,netprobe.acme.com
Thu 05/19/2011 19:00,0.02,4861.92,419977.0133,0,0,182.4966667,0,0,netprobe.acme.com
Thu 05/19/2011 19:05,0.05,3813.466667,1045192.587,0,0,182.2133333,0,0,netprobe.acme.com
Thu 05/19/2011 19:10,0.05,2879.626667,5228940.853,0,0,182.3366667,0,0,netprobe.acme.com
Thu 05/19/2011 19:15,0.083333333,384.5066667,4850887.013,0,0,181.9233333,0,0,netprobe.acme.com
Thu 05/19/2011 19:20,0.24,411.7333333,1972699.653,0,0,181.81,0,0,netprobe.acme.com
Thu 05/19/2011 19:25,0.036666667,266.4266667,405342.4267,0,0,186.66,0,0,netprobe.acme.com
Thu 05/19/2011 19:30,0.036666667,180.2933333,489972,0,0,186.3333333,0,0,netprobe.acme.com
Thu 05/19/2011 19:35,0.02,90.16,411410.8,0,0,186.1766667,0,0,netprobe.acme.com
Thu 05/19/2011 19:40,0.026666667,269.8666667,390518.16,0,0,183.99,0,0,netprobe.acme.com
Thu 05/19/2011 19:45,0.036666667,155.2266667,612118.9067,0,0,184.15,0,0,netprobe.acme.com
Thu 05/19/2011 19:50,0.036666667,272.9333333,738127.3867,0,0,184.2566667,0,0,netprobe.acme.com
Thu 05/19/2011 19:55,0.003333333,144.56,486443.8667,0,0,184.9466667,0,0,netprobe.acme.com
Thu 05/19/2011 20:00,0.036666667,184.3733333,386771.92,0,0,184.3733333,0,0,netprobe.acme.com
Thu 05/19/2011 20:05,0.036666667,199.2,641123.6267,0,0,182.2733333,0,0,netprobe.acme.com
Thu 05/19/2011 20:10,0.016666667,175.3866667,5025909.227,0,0,184.9166667,0,0,netprobe.acme.com
Thu 05/19/2011 20:15,0.026666667,1653.333333,4744790.373,0,0,186.45,0,0,netprobe.acme.com
Thu 05/19/2011 20:20,0.046666667,596.0533333,1994063.92,0,0,185.0133333,0,0,netprobe.acme.com
Thu 05/19/2011 20:25,0.026666667,1385.973333,559592.16,0,0,190.22,0,0,netprobe.acme.com
Thu 05/19/2011 20:30,0.023333333,222.08,435617.3067,0,0,189.8766667,0,0,netprobe.acme.com
Thu 05/19/2011 20:35,0.04,208.5066667,576617.9467,0,0,192.23,0,0,netprobe.acme.com
Thu 05/19/2011 20:40,0.03,234.1333333,386198.32,0,0,187.4833333,0,0,netprobe.acme.com
Thu 05/19/2011 20:45,0.016666667,1365.813333,513213.7067,0,0,187.65,0,0,netprobe.acme.com
Thu 05/19/2011 20:50,0.036666667,300.8533333,412748.1867,0,0,184.3066667,0,0,netprobe.acme.com
Thu 05/19/2011 20:55,0.06,3604.32,400073.6533,0,0,186.5133333,0,0,netprobe.acme.com
Thu 05/19/2011 21:00,0.016666667,2614.213333,351357.8667,0,0,184.0766667,0,0,netprobe.acme.com
Thu 05/19/2011 21:05,0.036666667,196.5866667,739870.96,0,0,185.7166667,0,0,netprobe.acme.com
Thu 05/19/2011 21:10,0.046666667,447.76,5126788.32,0,0,185.32,0,0,netprobe.acme.com
Thu 05/19/2011 21:15,0.013333333,37.33333333,4603089.813,0,0,185.2433333,0,0,netprobe.acme.com
Thu 05/19/2011 21:20,0.033333333,285.36,2003526.08,0,0,185.6033333,0,0,netprobe.acme.com
Thu 05/19/2011 21:25,0.036666667,353.9466667,247143330.5,0,0,184.1966667,5.806666667,0,netprobe.acme.com
Thu 05/19/2011 21:30,0.03,139.8666667,459112.2133,0,0,184.1866667,0,0,netprobe.acme.com
Thu 05/19/2011 21:35,0.013333333,97.78666667,406653.4667,0,0,186.91,0,0,netprobe.acme.com
Thu 05/19/2011 21:40,0.036666667,303.4666667,388273.04,0,0,183.6666667,0,0,netprobe.acme.com
Thu 05/19/2011 21:45,0.04,1584.96,301870691.1,0,0,185.8266667,3.15,0,netprobe.acme.com
Thu 05/19/2011 21:50,0.013333333,175.1733333,427853.3067,0,0,183.4433333,0,0,netprobe.acme.com
Thu 05/19/2011 21:55,0.03,240.6133333,417656.3733,0,0,184.2366667,0,0,netprobe.acme.com
Thu 05/19/2011 22:00,0.036666667,191.52,383132.4533,0,0,186.3133333,0,0,netprobe.acme.com
Thu 05/19/2011 22:05,0.016666667,83.46666667,1145370.347,0,0,214.5666667,0,0,netprobe.acme.com
Thu 05/19/2011 22:10,0.026666667,257.7866667,5130614.16,0,0,184.2966667,0,0,netprobe.acme.com
Thu 05/19/2011 22:15,0.036666667,1353.84,4922923.147,0,0,183.76,0,0,netprobe.acme.com
Thu 05/19/2011 22:20,0.033333333,234.32,2229938.56,0,0,183.0033333,0,0,netprobe.acme.com
Thu 05/19/2011 22:25,0.013333333,233.7333333,432895.52,0,0,186.13,0,0,netprobe.acme.com
Thu 05/19/2011 22:30,0.04,187.8133333,432043.6533,0,0,171.11,0,0,netprobe.acme.com
Thu 05/19/2011 22:35,0.04,256.5066667,369992.5333,0,0,163.0833333,0,0,netprobe.acme.com
Thu 05/19/2011 22:40,0.026666667,220.64,383990.5867,0,0,162.4933333,0,0,netprobe.acme.com
Thu 05/19/2011 22:45,0.043333333,3437.866667,448319.2267,0,0,164.36,0,0,netprobe.acme.com
Thu 05/19/2011 22:50,0.043333333,448.8533333,400248.9067,0,0,162.5733333,0,0,netprobe.acme.com
Thu 05/19/2011 22:55,0.036666667,2727.546667,375098.24,0,0,164.3666667,0,0,netprobe.acme.com
Thu 05/19/2011 23:00,0.02,245.1733333,434297.6533,0,0,161.9733333,0,0,netprobe.acme.com
Thu 05/19/2011 23:05,0.036666667,201.0666667,742216.6133,0,0,163.9866667,0,0,netprobe.acme.com
Thu 05/19/2011 23:10,0.046666667,355.1466667,4959845.733,0,0,162.6133333,0,0,netprobe.acme.com
Thu 05/19/2011 23:15,0.033333333,115.8933333,4573817.867,0,0,165.6166667,0,0,netprobe.acme.com
Thu 05/19/2011 23:20,0.02,178.32,1941228.08,0,0,162.6566667,0,0,netprobe.acme.com
Thu 05/19/2011 23:25,0.033333333,370.2666667,404271.2267,0,0,164.29,0,0,netprobe.acme.com
Thu 05/19/2011 23:30,0.04,183.28,381021.3867,0,0,169.06,0,0,netprobe.acme.com
Thu 05/19/2011 23:35,0.03,1519.12,393440.1067,0,0,188.1233333,0,0,netprobe.acme.com
Thu 05/19/2011 23:40,0.016666667,277.1733333,440431.12,0,0,188.1833333,0,0,netprobe.acme.com
Thu 05/19/2011 23:45,0.036666667,187.92,411461.76,0,0,185.7133333,0,0,netprobe.acme.com
Thu 05/19/2011 23:50,0.033333333,2342.826667,501571.76,0,0,180.8966667,0,0,netprobe.acme.com
Thu 05/19/2011 23:55,0.006666667,150.16,380898.0267,0,0,183.2633333,0,0,netprobe.acme.com
